User_ID,Age,Gender,City,Current_Service_Provider,Monthly_Bill_Amount,Network_Quality_Rating,Customer_Service_Rating,Internet_Speed_Rating,Loyalty_Duration_Years,Is_Satisfied,Will_Change_Service
1593,57,Male,Hyderabad,BSNL,1572,1,4,2,10,0,1
1594,58,Male,Kolkata,Vodafone Idea,864,4,2,5,10,1,1
1595,55,Female,Hyderabad,BSNL,1360,2,1,4,7,1,1
1596,53,Male,Kolkata,Airtel,821,5,4,3,3,1,0
1597,63,Male,Chennai,BSNL,1794,5,2,4,5,1,1
1598,38,Female,Chennai,Airtel,1929,2,3,5,4,1,1
1599,42,Male,Mumbai,BSNL,1860,5,1,1,4,1,1
1600,56,Female,Mumbai,Airtel,1450,5,2,3,2,1,1
1601,51,Female,Delhi,BSNL,1498,1,3,3,5,1,1
1602,36,Male,Kolkata,Vodafone Idea,536,5,2,5,2,0,1
1603,47,Male,Kolkata,Airtel,1962,5,2,3,4,1,1
1604,50,Female,Delhi,Airtel,580,2,2,4,7,0,1
1605,56,Female,Chennai,Jio,403,4,3,4,7,0,1
1606,45,Female,Kolkata,Airtel,446,1,1,2,7,0,1
1607,24,Female,Delhi,BSNL,408,5,5,2,7,1,1
1608,62,Male,Delhi,BSNL,1410,2,5,2,4,1,1
1609,25,Female,Kolkata,Vodafone Idea,1519,4,2,2,4,1,1
1610,59,Male,Mumbai,Jio,1678,3,1,5,4,1,1
1611,59,Female,Bangalore,BSNL,1768,2,4,1,9,0,1
1612,53,Female,Chennai,Airtel,1006,2,2,2,6,0,1
1613,64,Male,Bangalore,Vodafone Idea,564,4,2,3,4,1,1
1614,31,Male,Kolkata,Vodafone Idea,1532,1,2,5,9,0,1
1615,45,Female,Mumbai,BSNL,1361,4,4,5,3,0,1
1616,46,Female,Bangalore,Jio,489,1,3,3,0,0,1
1617,32,Female,Delhi,BSNL,1930,5,3,3,4,1,1
1618,44,Male,Chennai,Airtel,1169,4,1,5,6,1,1
1619,39,Male,Delhi,Airtel,1335,3,1,4,4,1,1
1620,47,Male,Hyderabad,Jio,1345,5,5,4,0,0,1
1621,43,Male,Bangalore,Airtel,456,3,1,1,0,1,1
1622,44,Male,Delhi,BSNL,102,2,3,1,6,0,1
1623,64,Female,Kolkata,Airtel,688,4,3,4,0,1,0
1624,24,Female,Chennai,Jio,844,5,3,2,6,0,1
1625,38,Female,Mumbai,BSNL,1846,3,2,2,9,0,1
1626,45,Female,Kolkata,Vodafone Idea,1070,2,3,5,8,1,1
1627,38,Female,Delhi,BSNL,1515,1,5,3,8,0,1
1628,60,Female,Bangalore,Airtel,1520,2,3,3,2,0,1
1629,34,Male,Bangalore,Vodafone Idea,1796,5,2,5,6,0,1
1630,41,Female,Delhi,Airtel,1931,5,1,5,4,0,1
1631,27,Female,Chennai,BSNL,1700,2,2,3,8,1,1
1632,61,Female,Hyderabad,Jio,1803,1,3,2,6,1,1
1633,48,Male,Delhi,BSNL,554,2,2,4,2,1,1
1634,22,Male,Delhi,Vodafone Idea,1701,3,3,3,10,0,1
1635,23,Female,Kolkata,Jio,825,3,1,1,7,0,1
1636,23,Male,Delhi,Airtel,561,5,5,4,5,1,0
1637,23,Male,Kolkata,Vodafone Idea,364,1,3,4,5,0,1
1638,45,Male,Hyderabad,Vodafone Idea,564,1,4,1,3,0,1
1639,24,Male,Chennai,BSNL,966,3,4,5,7,1,0
1640,65,Female,Chennai,Airtel,974,3,3,5,7,0,1
1641,65,Male,Chennai,Jio,278,5,1,3,9,1,1
1642,41,Male,Chennai,Airtel,1138,5,1,2,3,1,1
1643,26,Female,Kolkata,Jio,816,4,5,1,8,1,1
1644,53,Female,Delhi,BSNL,171,4,4,1,5,1,1
1645,21,Male,Bangalore,BSNL,1061,1,1,2,10,1,1
1646,55,Female,Chennai,Jio,913,4,3,1,4,1,1
1647,53,Female,Kolkata,Airtel,287,5,4,2,10,1,1
1648,53,Male,Bangalore,BSNL,1958,2,3,2,6,0,1
1649,39,Male,Delhi,Jio,200,1,1,5,0,1,1
1650,60,Male,Kolkata,BSNL,1228,5,5,5,9,0,1
1651,25,Female,Chennai,Airtel,1040,3,5,1,1,0,1
1652,44,Female,Hyderabad,Vodafone Idea,193,5,3,1,2,1,1
1653,40,Male,Kolkata,Jio,1147,4,1,2,1,0,1
1654,60,Female,Kolkata,Jio,483,2,3,5,0,1,1
1655,45,Female,Hyderabad,Vodafone Idea,896,1,4,4,4,0,1
1656,64,Female,Delhi,BSNL,1343,3,3,1,0,0,1
1657,21,Male,Chennai,Jio,1119,3,2,4,7,0,1
1658,36,Male,Bangalore,BSNL,1713,5,5,2,2,0,1
1659,56,Female,Delhi,Airtel,347,5,5,5,5,1,0
1660,37,Female,Delhi,Airtel,1665,2,5,2,4,0,1
1661,40,Female,Mumbai,Jio,1135,3,1,2,5,0,1
1662,24,Male,Delhi,Jio,1752,2,2,3,3,0,1
1663,54,Male,Delhi,Jio,424,5,4,4,9,0,1
1664,50,Male,Mumbai,Airtel,1799,5,1,5,6,0,1
1665,31,Female,Delhi,BSNL,1848,3,3,5,0,0,1
1666,27,Female,Chennai,BSNL,509,2,3,1,1,0,1
1667,60,Female,Hyderabad,Vodafone Idea,880,1,2,3,6,0,1
1668,48,Female,Hyderabad,BSNL,179,2,3,5,0,1,1
1669,32,Male,Kolkata,Airtel,302,1,3,1,9,0,1
1670,24,Male,Mumbai,Vodafone Idea,128,4,1,1,9,1,1
1671,40,Female,Mumbai,Airtel,1106,5,5,5,3,1,0
1672,53,Male,Delhi,BSNL,355,1,1,1,2,1,1
1673,41,Female,Mumbai,BSNL,419,4,5,1,10,1,1
1674,25,Female,Hyderabad,Airtel,911,4,2,3,4,1,1
1675,35,Female,Chennai,Vodafone Idea,304,5,4,2,7,0,1
1676,54,Female,Bangalore,BSNL,825,1,1,2,0,1,1
1677,32,Male,Delhi,BSNL,1420,4,1,4,7,1,1
1678,45,Female,Hyderabad,Airtel,1831,4,1,3,9,0,1
1679,53,Female,Delhi,Airtel,1786,3,2,2,2,0,1
1680,57,Male,Chennai,Airtel,1233,2,3,3,6,0,1
1681,57,Male,Delhi,Vodafone Idea,555,1,4,4,2,0,1
1682,61,Female,Delhi,Vodafone Idea,1928,3,3,4,5,0,1
1683,59,Female,Delhi,BSNL,1243,5,5,1,10,1,1
1684,53,Male,Chennai,BSNL,1488,5,3,2,1,0,1
1685,19,Male,Delhi,Jio,1247,1,2,4,7,1,1
1686,56,Female,Chennai,Jio,1394,1,5,4,4,1,1
1687,60,Male,Chennai,Airtel,474,4,5,2,3,0,1
1688,62,Female,Hyderabad,Airtel,1546,3,2,5,1,1,1
1689,35,Female,Bangalore,Jio,283,5,1,4,10,1,1
1690,19,Male,Kolkata,Airtel,1859,2,2,1,6,1,1
1691,29,Female,Chennai,Jio,1109,5,2,3,0,0,1
1692,35,Male,Hyderabad,Jio,1464,1,4,4,3,0,1
1693,62,Male,Mumbai,BSNL,1725,3,4,3,2,0,1
1694,37,Female,Mumbai,Vodafone Idea,1824,1,4,5,5,0,1
1695,39,Female,Bangalore,Vodafone Idea,1390,2,4,4,0,0,1
1696,40,Male,Kolkata,BSNL,990,4,5,5,10,0,1
1697,18,Female,Delhi,Airtel,1990,1,4,3,3,0,1
1698,29,Female,Mumbai,Jio,1548,1,5,4,10,1,1
1699,27,Male,Chennai,BSNL,1660,4,2,5,9,1,1
1700,54,Female,Mumbai,Airtel,636,1,2,3,4,0,1
1701,60,Male,Bangalore,Airtel,1193,5,5,3,3,0,1
1702,43,Female,Kolkata,Jio,1860,2,3,4,10,0,1
1703,22,Female,Hyderabad,Jio,628,4,2,3,10,1,1
1704,27,Female,Kolkata,Jio,1696,3,2,5,9,0,1
1705,65,Male,Hyderabad,Vodafone Idea,924,1,5,3,8,0,1
1706,58,Female,Delhi,Jio,1079,4,4,5,8,0,1
1707,19,Male,Bangalore,BSNL,510,1,1,5,4,0,1
1708,23,Male,Bangalore,Airtel,764,2,5,3,4,1,1
1709,65,Female,Mumbai,Vodafone Idea,1006,1,3,3,2,1,1
1710,51,Male,Bangalore,Airtel,1643,5,1,1,7,1,1
1711,31,Male,Kolkata,Airtel,637,5,1,3,8,0,1
1712,42,Male,Hyderabad,Airtel,368,1,5,3,9,0,1
1713,44,Female,Kolkata,Vodafone Idea,397,5,2,2,5,0,1
1714,47,Male,Chennai,Airtel,529,1,5,4,2,0,1
1715,39,Female,Chennai,Vodafone Idea,543,4,1,2,10,0,1
1716,28,Male,Hyderabad,Jio,1514,2,5,5,3,1,1
1717,41,Male,Kolkata,Vodafone Idea,412,4,2,1,6,1,1
1718,37,Female,Mumbai,Jio,390,2,3,4,1,0,1
1719,64,Female,Delhi,BSNL,430,5,2,1,7,1,1
1720,38,Female,Chennai,Jio,1983,2,3,3,9,1,1
1721,54,Female,Chennai,Jio,1558,5,2,5,4,0,1
1722,56,Male,Hyderabad,BSNL,1141,4,3,3,9,1,0
1723,23,Male,Delhi,BSNL,134,5,1,3,6,1,1
1724,21,Male,Chennai,BSNL,1399,2,4,1,4,1,1
1725,27,Male,Bangalore,Jio,317,3,4,5,5,0,1
1726,28,Male,Mumbai,Airtel,1644,3,2,2,4,1,1
1727,57,Female,Hyderabad,Jio,1344,5,5,5,9,1,0
1728,21,Female,Hyderabad,BSNL,698,3,2,3,5,1,1
1729,61,Male,Hyderabad,Airtel,619,1,3,2,9,0,1
1730,23,Male,Mumbai,Jio,415,1,4,3,5,0,1
1731,35,Female,Hyderabad,Jio,808,4,2,2,7,1,1
1732,46,Male,Delhi,Jio,1247,2,2,3,8,0,1
1733,60,Male,Delhi,Airtel,1472,5,3,2,1,1,1
1734,45,Female,Kolkata,BSNL,1857,5,5,1,2,0,1
1735,49,Female,Delhi,Airtel,1616,5,5,4,7,0,1
1736,56,Male,Mumbai,Jio,1259,3,5,5,3,1,0
1737,46,Male,Delhi,Jio,415,5,2,5,1,0,1
1738,44,Female,Hyderabad,BSNL,1569,2,2,2,7,1,1
1739,35,Male,Mumbai,Vodafone Idea,1770,4,3,1,4,1,1
1740,31,Female,Kolkata,Jio,1461,3,2,4,10,0,1
1741,50,Male,Kolkata,Vodafone Idea,1503,1,4,3,10,1,1
1742,25,Female,Mumbai,BSNL,1392,1,3,1,2,0,1
1743,40,Male,Kolkata,Airtel,1861,4,1,1,7,1,1
1744,45,Male,Delhi,BSNL,477,5,5,5,1,0,1
1745,25,Female,Chennai,Airtel,465,1,4,2,8,0,1
1746,36,Female,Mumbai,Vodafone Idea,1603,4,4,1,3,1,1
1747,61,Female,Bangalore,BSNL,824,5,5,3,2,0,1
1748,61,Female,Bangalore,Airtel,929,1,3,3,2,1,1
1749,55,Male,Bangalore,Jio,217,5,1,4,10,0,1
1750,49,Female,Chennai,Vodafone Idea,872,4,5,3,4,0,1
1751,51,Male,Chennai,BSNL,474,1,4,3,0,1,1
1752,60,Male,Hyderabad,BSNL,1781,2,3,3,2,1,1
1753,37,Female,Kolkata,Jio,1919,4,3,2,3,0,1
1754,20,Male,Hyderabad,Jio,1365,4,2,1,9,0,1
1755,32,Male,Mumbai,BSNL,791,4,3,2,3,0,1
1756,43,Male,Bangalore,BSNL,532,2,2,1,6,0,1
1757,56,Male,Delhi,Jio,861,1,5,2,10,1,1
1758,21,Female,Mumbai,Jio,1443,5,2,4,2,0,1
1759,18,Female,Mumbai,Vodafone Idea,200,1,4,4,7,0,1
1760,31,Female,Chennai,BSNL,1943,5,5,5,6,1,1
1761,37,Male,Kolkata,Airtel,897,2,2,3,1,0,1
1762,31,Female,Kolkata,BSNL,596,1,5,4,7,1,1
1763,26,Male,Bangalore,Airtel,1806,2,3,2,6,1,1
1764,34,Male,Bangalore,BSNL,1937,5,3,1,4,0,1
1765,36,Male,Mumbai,Airtel,1401,1,1,5,0,0,1
1766,38,Female,Kolkata,Airtel,1718,4,4,5,10,0,1
1767,25,Female,Mumbai,Jio,1578,1,3,2,4,1,1
1768,18,Female,Delhi,Airtel,1080,2,2,3,0,0,1
1769,49,Male,Chennai,Vodafone Idea,1870,4,3,1,4,0,1
1770,65,Male,Kolkata,Vodafone Idea,1735,2,1,2,6,0,1
1771,45,Male,Mumbai,BSNL,601,3,5,3,5,1,0
1772,29,Female,Hyderabad,Vodafone Idea,236,3,3,2,10,0,1
1773,26,Male,Chennai,BSNL,1851,3,2,2,5,0,1
1774,42,Male,Bangalore,Vodafone Idea,1426,2,5,1,1,0,1
1775,52,Female,Hyderabad,Vodafone Idea,334,3,5,2,1,0,1
1776,63,Male,Delhi,Vodafone Idea,1188,5,5,3,2,0,1
1777,32,Male,Mumbai,Vodafone Idea,213,4,3,3,8,0,1
1778,50,Female,Kolkata,BSNL,656,2,5,1,6,0,1
1779,53,Female,Delhi,BSNL,912,3,3,2,3,1,1
1780,60,Male,Hyderabad,BSNL,1500,3,4,5,8,1,0
1781,40,Female,Delhi,Jio,1724,5,1,2,1,1,1
1782,22,Female,Mumbai,BSNL,1107,4,2,4,1,0,1
1783,43,Female,Delhi,Vodafone Idea,664,1,5,2,0,0,1
1784,65,Female,Kolkata,Airtel,314,1,4,3,5,0,1
1785,20,Male,Mumbai,BSNL,1795,2,5,1,0,0,1
1786,45,Male,Chennai,Vodafone Idea,583,1,4,5,2,1,1
1787,19,Female,Delhi,Airtel,112,3,3,3,2,0,1
1788,47,Male,Kolkata,Vodafone Idea,1094,2,3,1,8,1,1
1789,22,Male,Hyderabad,Vodafone Idea,1470,3,2,2,9,0,1
1790,38,Female,Bangalore,Vodafone Idea,745,2,3,1,2,1,1
1791,54,Male,Kolkata,Vodafone Idea,569,3,5,5,0,0,1
1792,45,Female,Chennai,Jio,1854,2,1,1,7,0,1
1793,54,Female,Chennai,Vodafone Idea,1244,4,4,3,10,0,1
1794,43,Female,Delhi,Vodafone Idea,724,5,4,2,4,0,1
1795,63,Female,Bangalore,Jio,1681,1,3,3,10,0,1
1796,58,Male,Delhi,Jio,349,5,1,4,10,0,1
1797,44,Male,Chennai,Vodafone Idea,1437,1,3,5,5,0,1
1798,36,Male,Kolkata,Vodafone Idea,1250,2,4,3,9,1,1
1799,25,Female,Mumbai,Jio,763,2,1,5,5,0,1
1800,43,Female,Mumbai,Vodafone Idea,404,4,5,5,2,1,0
1801,19,Female,Kolkata,BSNL,127,3,5,1,8,1,1
1802,38,Male,Bangalore,Vodafone Idea,1919,2,2,1,2,1,1
1803,28,Female,Kolkata,Vodafone Idea,1451,1,1,3,7,1,1
1804,57,Female,Bangalore,BSNL,246,2,1,4,6,0,1
1805,47,Female,Chennai,Jio,550,5,5,5,7,0,1
1806,62,Female,Delhi,Jio,1686,3,5,3,7,0,1
1807,41,Male,Kolkata,Vodafone Idea,889,5,3,1,4,0,1
1808,23,Male,Chennai,Jio,457,4,3,2,2,0,1
1809,45,Female,Chennai,Vodafone Idea,921,4,2,2,3,1,1
1810,24,Male,Delhi,Vodafone Idea,1453,1,5,2,9,1,1
1811,33,Female,Delhi,Jio,217,2,5,3,3,0,1
1812,45,Female,Hyderabad,BSNL,1141,5,4,3,5,0,1
1813,55,Female,Kolkata,Jio,1706,4,2,4,4,0,1
1814,43,Male,Hyderabad,Airtel,687,4,3,1,3,0,1
1815,51,Female,Kolkata,Vodafone Idea,1459,1,3,1,3,1,1
1816,23,Female,Mumbai,Jio,917,2,5,5,10,1,1
1817,43,Male,Chennai,Jio,569,3,4,5,7,1,0
1818,37,Male,Mumbai,Vodafone Idea,1269,2,4,1,3,1,1
1819,65,Female,Kolkata,Jio,1796,4,5,1,2,1,1
1820,39,Male,Mumbai,BSNL,1574,3,4,2,7,1,1
1821,32,Female,Bangalore,Vodafone Idea,1069,2,4,3,8,0,1
1822,39,Male,Chennai,Jio,1445,3,4,2,3,1,1
1823,28,Female,Bangalore,BSNL,848,1,5,3,9,0,1
1824,22,Female,Bangalore,BSNL,890,3,5,5,6,0,1
1825,50,Female,Kolkata,Vodafone Idea,229,3,5,3,9,0,1
1826,58,Female,Bangalore,BSNL,742,2,5,4,2,1,1
1827,25,Male,Kolkata,Vodafone Idea,1596,4,3,1,1,0,1
1828,51,Male,Delhi,Jio,666,3,4,2,5,1,1
1829,50,Male,Hyderabad,Vodafone Idea,1719,5,1,2,1,0,1
1830,30,Female,Delhi,Airtel,1075,1,4,5,0,0,1
1831,40,Female,Hyderabad,Vodafone Idea,192,5,1,5,0,0,1
1832,40,Male,Mumbai,Airtel,840,4,4,4,2,0,1
1833,64,Female,Delhi,BSNL,752,3,1,2,6,1,1
1834,59,Male,Mumbai,BSNL,614,3,4,4,0,0,1
1835,27,Female,Delhi,Airtel,1264,1,5,4,7,1,1
1836,33,Female,Delhi,Airtel,248,2,1,5,7,1,1
1837,24,Female,Delhi,Jio,1736,4,1,4,2,0,1
1838,27,Male,Bangalore,Vodafone Idea,456,3,3,1,1,0,1
1839,34,Male,Chennai,BSNL,1382,5,5,2,4,1,1
1840,30,Male,Mumbai,BSNL,1451,5,4,4,3,0,1
1841,29,Female,Delhi,Vodafone Idea,237,2,1,2,10,0,1
1842,56,Male,Bangalore,BSNL,854,1,1,3,10,1,1
1843,27,Female,Delhi,Jio,277,3,1,2,4,0,1
1844,59,Female,Chennai,Vodafone Idea,976,5,2,1,8,1,1
1845,22,Male,Mumbai,Airtel,1575,4,5,1,6,1,1
1846,29,Female,Bangalore,BSNL,648,4,3,2,9,1,1
1847,58,Male,Hyderabad,BSNL,247,2,4,1,10,1,1
1848,49,Female,Hyderabad,Airtel,258,5,1,2,6,1,1
1849,47,Female,Kolkata,BSNL,1259,3,3,5,5,1,0
1850,54,Male,Kolkata,BSNL,1669,3,4,1,3,0,1
1851,55,Male,Kolkata,BSNL,1980,4,4,2,7,0,1
1852,46,Female,Delhi,Vodafone Idea,1478,4,3,5,1,1,0
1853,61,Female,Mumbai,Airtel,800,2,4,1,5,1,1
1854,54,Female,Hyderabad,Jio,775,2,4,2,5,0,1
1855,59,Male,Hyderabad,Jio,977,2,3,1,7,1,1
1856,58,Male,Chennai,Airtel,656,2,1,1,3,0,1
1857,57,Male,Kolkata,Vodafone Idea,134,4,3,3,1,0,1
1858,38,Male,Mumbai,Airtel,1266,1,1,5,0,0,1
1859,58,Male,Mumbai,Airtel,1473,4,5,3,5,1,0
1860,38,Male,Mumbai,Airtel,287,4,5,5,2,0,1
1861,27,Male,Chennai,Vodafone Idea,1280,4,4,1,0,1,1
1862,46,Female,Hyderabad,Airtel,1576,5,1,2,8,1,1
1863,22,Female,Chennai,Vodafone Idea,869,5,1,5,9,1,1
1864,48,Female,Hyderabad,Jio,1313,5,4,5,8,0,1
1865,46,Female,Bangalore,Airtel,533,4,4,5,3,1,0
1866,58,Male,Chennai,BSNL,1310,3,3,1,1,0,1
1867,37,Male,Hyderabad,Jio,757,5,3,5,8,0,1
1868,35,Female,Delhi,Airtel,1023,1,5,5,7,0,1
1869,55,Female,Delhi,Airtel,1220,2,2,5,3,0,1
1870,21,Female,Mumbai,Airtel,1117,3,2,1,0,1,1
1871,40,Female,Bangalore,Airtel,832,5,3,5,10,0,1
1872,50,Female,Hyderabad,Vodafone Idea,1748,3,2,4,9,1,1
1873,22,Male,Bangalore,Vodafone Idea,478,5,3,4,5,0,1
1874,37,Male,Kolkata,Vodafone Idea,223,4,5,3,0,0,1
1875,47,Female,Hyderabad,BSNL,1077,2,4,3,7,1,1
1876,46,Male,Chennai,Jio,1745,2,5,2,9,1,1
1877,20,Female,Hyderabad,Jio,101,1,5,2,3,0,1
1878,21,Male,Mumbai,Jio,1761,3,3,1,3,0,1
1879,41,Female,Mumbai,Vodafone Idea,380,2,1,5,7,1,1
1880,36,Male,Chennai,Vodafone Idea,137,5,3,1,7,1,1
1881,22,Male,Hyderabad,Jio,619,5,3,5,3,0,1
1882,59,Female,Delhi,Jio,445,4,1,5,1,0,1
1883,23,Male,Mumbai,Airtel,990,2,3,1,2,0,1
1884,57,Female,Mumbai,Vodafone Idea,424,2,4,5,9,1,1
1885,56,Male,Chennai,Jio,1465,4,4,2,7,0,1
1886,50,Male,Kolkata,Jio,130,5,5,1,3,0,1
1887,42,Female,Mumbai,BSNL,245,5,2,2,4,0,1
1888,47,Female,Delhi,Jio,1375,2,4,2,1,0,1
1889,55,Female,Hyderabad,Airtel,1875,1,3,3,4,1,1
1890,53,Female,Kolkata,Jio,1435,4,3,4,8,1,0
1891,65,Female,Kolkata,Airtel,1116,4,1,5,5,0,1
1892,20,Female,Chennai,Vodafone Idea,296,4,2,2,0,0,1
1893,46,Female,Delhi,BSNL,378,1,3,1,2,0,1
1894,54,Male,Mumbai,Airtel,1592,4,2,4,10,1,1
1895,59,Male,Chennai,Airtel,1455,5,5,2,7,0,1
1896,30,Female,Delhi,Jio,283,5,4,2,10,1,1
1897,38,Male,Mumbai,BSNL,406,4,1,4,5,0,1
1898,56,Male,Hyderabad,Jio,729,2,4,4,9,1,1
1899,48,Female,Delhi,Jio,250,2,5,4,10,1,1
1900,50,Female,Bangalore,BSNL,513,3,5,1,0,1,1
1901,27,Female,Chennai,Jio,1270,4,2,3,8,1,1
1902,21,Male,Kolkata,Jio,598,5,3,1,2,0,1
1903,46,Female,Bangalore,Jio,1639,5,4,4,6,1,1
1904,24,Male,Delhi,Vodafone Idea,1567,5,1,1,8,1,1
1905,39,Male,Kolkata,Airtel,980,2,3,1,0,1,1
1906,63,Male,Mumbai,Airtel,1955,5,1,2,0,0,1
1907,23,Male,Kolkata,Jio,1370,5,2,5,9,0,1
1908,50,Male,Delhi,Vodafone Idea,926,5,3,5,0,1,0
1909,59,Male,Delhi,BSNL,1047,2,1,1,7,0,1
1910,29,Female,Delhi,BSNL,1189,2,2,5,2,1,1
1911,20,Female,Bangalore,BSNL,1260,3,5,1,2,0,1
1912,33,Male,Hyderabad,Jio,1425,5,3,5,0,0,1
1913,63,Male,Chennai,Jio,1029,4,4,4,8,0,1
1914,46,Male,Mumbai,Airtel,931,4,4,3,10,1,0
1915,46,Female,Bangalore,Airtel,174,5,2,1,10,1,1
1916,51,Female,Bangalore,BSNL,1259,5,4,3,7,0,1
1917,51,Female,Mumbai,BSNL,1171,4,3,1,1,0,1
1918,57,Male,Mumbai,BSNL,1071,4,5,1,2,1,1
1919,28,Female,Delhi,Jio,541,4,1,2,1,0,1
1920,41,Female,Delhi,BSNL,251,5,4,2,8,0,1
1921,41,Female,Chennai,BSNL,437,2,2,2,9,0,1
1922,36,Female,Hyderabad,Airtel,973,3,5,1,4,1,1
1923,42,Female,Chennai,Vodafone Idea,1104,4,3,2,5,1,1
1924,44,Male,Kolkata,Jio,1929,1,5,3,2,0,1
1925,39,Male,Kolkata,BSNL,1090,3,2,3,3,0,1
1926,61,Female,Hyderabad,BSNL,573,1,4,5,9,0,1
1927,56,Male,Chennai,Vodafone Idea,263,2,5,3,10,1,1
1928,21,Female,Bangalore,Vodafone Idea,1734,3,1,4,5,0,1
1929,58,Male,Chennai,Airtel,1332,5,4,1,9,1,1
1930,59,Female,Hyderabad,BSNL,1677,2,2,4,6,0,1
1931,39,Female,Kolkata,BSNL,479,1,3,1,0,0,1
1932,22,Female,Chennai,BSNL,370,5,5,3,2,1,0
1933,39,Male,Chennai,Jio,996,3,3,5,3,0,1
1934,24,Male,Kolkata,Vodafone Idea,1435,5,2,4,3,1,1
1935,53,Female,Delhi,Jio,897,2,1,4,1,0,1
1936,61,Female,Chennai,Airtel,1482,1,1,3,5,1,1
1937,42,Male,Chennai,BSNL,1665,3,1,1,9,0,1
1938,36,Female,Hyderabad,Jio,157,2,1,4,9,0,1
1939,34,Male,Chennai,BSNL,1042,5,2,4,8,0,1
1940,64,Male,Bangalore,Jio,794,5,4,3,7,1,0
1941,60,Female,Hyderabad,Jio,1524,2,5,2,5,1,1
1942,56,Female,Bangalore,Vodafone Idea,1281,5,5,3,1,0,1
1943,27,Male,Kolkata,Vodafone Idea,1186,1,4,4,7,1,1
1944,39,Male,Delhi,BSNL,1195,2,5,2,5,0,1
1945,23,Male,Chennai,Vodafone Idea,1373,2,3,2,7,0,1
1946,55,Female,Hyderabad,Jio,1073,4,1,1,9,0,1
1947,60,Male,Bangalore,Vodafone Idea,1428,1,5,4,0,1,1
1948,27,Female,Hyderabad,Jio,1215,1,2,2,3,0,1
1949,40,Male,Hyderabad,BSNL,960,1,1,1,2,1,1
1950,37,Female,Delhi,BSNL,821,1,3,4,3,0,1
1951,59,Male,Mumbai,Airtel,585,3,5,1,0,1,1
1952,62,Female,Kolkata,Jio,1821,3,3,2,8,0,1
1953,60,Female,Mumbai,Airtel,1405,1,2,4,8,1,1
1954,43,Female,Hyderabad,BSNL,525,4,4,5,8,0,1
1955,26,Female,Mumbai,Airtel,1392,4,4,1,0,1,1
1956,56,Female,Chennai,BSNL,1502,2,3,1,6,1,1
1957,63,Female,Kolkata,Vodafone Idea,1270,5,5,1,0,1,1
1958,23,Female,Delhi,Vodafone Idea,1943,1,4,3,9,0,1
1959,37,Female,Mumbai,BSNL,1975,3,4,4,4,0,1
1960,53,Male,Bangalore,Airtel,1530,2,1,1,1,0,1
1961,42,Male,Hyderabad,BSNL,1519,1,2,2,7,1,1
1962,59,Female,Hyderabad,BSNL,732,3,4,5,5,1,0
1963,39,Female,Kolkata,BSNL,515,5,3,5,0,1,0
1964,26,Male,Chennai,BSNL,336,1,4,4,2,1,1
1965,60,Female,Mumbai,Airtel,1334,2,2,2,4,0,1
1966,62,Male,Hyderabad,BSNL,287,3,1,1,1,0,1
1967,65,Male,Delhi,Vodafone Idea,1390,1,2,4,3,1,1
1968,61,Female,Mumbai,Vodafone Idea,1676,1,4,4,0,0,1
1969,51,Male,Kolkata,Jio,882,2,2,4,0,1,1
1970,23,Female,Hyderabad,Vodafone Idea,773,5,3,1,7,1,1
1971,59,Female,Delhi,Vodafone Idea,732,5,3,1,8,0,1
1972,60,Male,Chennai,Vodafone Idea,485,4,3,3,10,0,1
1973,45,Male,Hyderabad,BSNL,163,3,2,5,8,1,1
1974,50,Male,Hyderabad,Jio,1149,2,5,5,6,0,1
1975,41,Female,Bangalore,Jio,1476,5,3,3,7,1,0
1976,19,Female,Kolkata,Jio,1584,4,4,4,10,1,1
1977,41,Male,Bangalore,Jio,1708,2,5,5,5,0,1
1978,37,Female,Mumbai,Airtel,1284,1,5,4,8,1,1
1979,29,Female,Chennai,BSNL,1404,5,4,4,7,0,1
1980,31,Female,Hyderabad,Vodafone Idea,785,5,2,5,5,1,1
1981,39,Male,Chennai,Airtel,472,5,2,2,5,1,1
1982,49,Male,Chennai,Jio,577,4,1,2,10,0,1
1983,30,Male,Kolkata,Airtel,355,3,5,2,8,1,1
1984,32,Male,Bangalore,Jio,396,4,1,2,5,0,1
1985,26,Female,Kolkata,Airtel,193,3,2,4,0,1,1
1986,27,Female,Chennai,Airtel,424,2,2,1,9,1,1
1987,22,Male,Chennai,Vodafone Idea,347,2,2,1,5,0,1
1988,36,Female,Mumbai,Airtel,1300,3,3,4,9,1,0
1989,24,Male,Delhi,Vodafone Idea,241,1,4,1,1,1,1
1990,50,Female,Bangalore,BSNL,820,3,4,3,4,0,1
1991,52,Male,Bangalore,Jio,1824,5,1,5,5,1,1
1992,65,Male,Hyderabad,Vodafone Idea,148,2,4,1,0,1,1
1993,51,Female,Chennai,Jio,1686,1,1,1,4,0,1
1994,20,Male,Bangalore,BSNL,814,5,4,5,9,0,1
1995,60,Male,Delhi,Vodafone Idea,1095,2,2,4,7,1,1
1996,39,Male,Kolkata,Jio,1753,2,1,1,2,0,1
1997,57,Female,Kolkata,Jio,874,3,4,3,3,1,0
1998,26,Female,Bangalore,BSNL,657,2,3,1,6,0,1
1999,56,Female,Chennai,Vodafone Idea,679,1,3,5,6,0,1
2000,42,Male,Chennai,Jio,1253,5,3,4,9,1,0
2001,27,Female,Delhi,Airtel,1410,4,4,2,4,1,1
